puzzle,solution
806009000090037068072650040045002609060570210000064007020006580081705092359020006,836419725594237168172658943745182639968573214213964857427396581681745392359821476
806400020504230060070658000740100030960573214010960800020090080081000092309820400,836419725594237168172658943745182639968573214213964857427396581681745392359821476
806000020500237108102650040040100630908073004210964000007390501000000392050801076,836419725594237168172658943745182639968573214213964857427396581681745392359821476
836010005004037060002650903740102639068503204200964800420300000080000300359000006,836419725594237168172658943745182639968573214213964857427396581681745392359821476
006019000004230160002008000700102639008070010203060050000096580601745392350021470,836419725594237168172658943745182639968573214213964857427396581681745392359821476
530419028894037065102050040005100000960503204210960850400390580080040002009000000,536419728894237165172658943745182639968573214213964857427396581681745392359821476
006409000804207100072058300005182906960003204003904050027000581381700000000820470,536419728894237165172658349745182936968573214213964857427396581381745692659821473
030009000094037165100658300045102930968070000200960050427000580380040000600821070,536419728894237165172658349745182936968573214213964857427396581381745692659821473
500010820090237005102008049000000036960073010013964750027096581081700000609020000,536419827894237165172658349745182936968573214213964758427396581381745692659821473
536000000800030060170658000705002930000003210003960700007300080300705692659821473,536419827894237165172658349745182936968573214213964758427396581381745692659821473
006000047890437501170608329705180030908500206010904000007006005300740600009020403,536219847892437561174658329765182934948573216213964758427396185381745692659821473
530210007090430560170650020765182004040073000000904008427306005000700092600001403,536219847892437561174658329765182934948573216213964758427396185381745692659821473
000010840002000561170008020065082030908500006200960758427096000381040090050820073,536219847892437561174658329765182934948573216213964758427396185381745692659821473
096213047032479060004608009065100000900007206010000708427300080080005600009021473,596213847832479561174658329765182934948537216213964758427396185381745692659821473
800013047530070800004600309700080030008537206203004708420006180080705600659800003,896213547532479861174658329765182934948537216213964758427396185381745692659821473
006003547530400061104650300705000904900030010210004050427096080301745600009001400,896213547532479861174658329765182934948537216213964758427396185381745692659821473
800003540002009061070058309060080004008000010013060708400096085381045692050800473,896213547532479861174658329765182934948537216213964758427396185381745692659821473
006013047502470000074600309705000034940507206210000700027006105301000690659021000,896213547532479861174658329765182934948537216213964758427396185381745692659821473
090213007032079800174000320065000934908007210000064708020396080080000692600000403,896213547532479861174658329765182934948537216213964758427396185381745692659821473
800210007530400800170008000060020034048537016010964008020306105381700092600100070,896213547532479861174658329765821934948537216213964758427396185381745692659182473
096003007530009061170050329900800734048000906713900200407000080081705000659082000,896213547532479861174658329965821734248537916713964258427396185381745692659182473
096000547532470001170650029905021700208030900003960008007000000301000692050102073,896213547532479861174658329965821734248537916713964258427396185381745692659182473
896010040030079861000650300900020006008730010013900258020090185381500090600002073,896213547532479861174658329945821736268735914713964258427396185381547692659182473
806010047500400860104050000040820700008035014700900250000306100001547692009182470,896213547532479861174658329945821736268735914713964258427396185381547692659182473
000019047592000060100658009945820030268035004000000008420390005080547602600102400,836219547592473861174658329945821736268735914713964258427396185381547692659182473
836210047002470061070008329905821000060000910703900200407006080001040600659000403,836219547592473861174658329945821736268735914713964258427396185381547692659182473
